time,alpha,x_min,error,gini,mean,pop,gdp,rev,exp,btm,top
1,1.1889216820905226,4.7552633990665365,0.037597004749646626,0.5718196177868187,20.2982270619432,1000.0,20298.227061943206,1637.7847061753405,407.54480490420565,486.25206896954296,10703.705552067002
2,1.201416800788421,4.989567904909782,0.03799104974460907,0.5674118512334562,20.736019992051105,1000.055,20737.941028712034,1746.992893856365,422.11700735230687,508.24300791561916,10772.113499912824
3,1.1888605930315443,5.044256590951754,0.03759904865839618,0.5649490085022408,21.193245027061643,999.795,21189.007776520782,1693.8466667960652,433.9517869906559,513.9218800012758,11023.225351346264
4,1.1944749874960257,5.22773260483944,0.0377797517550653,0.5619476450291063,21.65414959911125,999.619,21646.45130134233,1744.022496532448,448.6910833010846,532.3915344287008,11176.54491523887
5,1.2061099741854802,5.453468461475941,0.03814729564419553,0.5572341525786918,22.104108251742957,999.63,22096.482875600526,1826.8096748227642,463.3806212617778,555.338140025986,11296.748793368064
6,1.2066533908760182,5.602043523891607,0.03816222985544754,0.5548849042682427,22.567173791879558,999.751,22562.565707503138,1844.8104570228309,475.2284178288339,570.2722859779997,11491.230502446684
7,1.211574330048237,5.760516891168324,0.03831510221925217,0.5509017367544768,22.987838910866895,999.917,22986.218186203016,1861.5645672628186,485.44875854389,586.7101107816156,11647.81285218709
8,1.2213958996304317,5.977945095348113,0.038620034817236866,0.5468215536170687,23.40765210033046,1000.214,23412.24103392859,1936.0131195040528,496.8515876461715,610.2270275513682,11753.672048257944
9,1.2274002887044793,6.170075621671577,0.03880405636336112,0.5439857541577978,23.835374584556554,1000.55,23846.893922075007,2000.688594941339,507.1479687649504,632.8560910765196,11874.635715911263
10,1.226342821687431,6.330828311771334,0.038761877876903154,0.540189208220072,24.23888212654088,1001.017,24260.28163127632,2046.7524565798574,515.4647611143769,654.1069069255668,11998.653130280643
11,1.224865656644265,6.462363919092157,0.03870675176682902,0.5373235775759413,24.63936633579094,1001.469,24671.73352788328,2069.3797584458157,521.6775541629984,674.065502022464,12146.32747835745
12,1.2165734556924455,6.527342456373798,0.03843299954991801,0.5351906742347017,25.04245022537223,1002.074,25090.04503785778,2038.2228818941394,525.2989318652784,688.3514082903961,12352.662407541986
13,1.2122324849943094,6.639526650741336,0.03828184594985456,0.5320396192232733,25.355932112590818,1002.814,25422.437660145722,2057.1469312978275,528.5924675194477,708.3368424199575,12425.079931882141
14,1.2015498554994952,6.697272965219179,0.037927118988727644,0.5307641327259905,25.750841385970013,1003.702,25841.179028704737,2030.4935947646181,531.6948303063772,724.1050693873814,12633.390623901909
15,1.2006457504998247,6.829515063861569,0.037882018572591165,0.5284759873722668,26.116147229742047,1004.613,26231.593736475283,2071.856378094103,535.5582293618896,746.5208991623556,12753.092901544678
16,1.194750664320236,6.917610374833318,0.037677808052297874,0.5263423495315209,26.46528803288972,1005.576,26608.644080467035,2078.6073415710525,537.6960857859974,765.0843192311526,12893.787063461348
17,1.1976518339825553,7.074919203761441,0.037748290095790143,0.5239874515292017,26.835492318438863,1006.691,27010.368450983366,2140.8451571272435,542.5513443783941,790.0400609146843,13011.282220618388
18,1.1961721644652845,7.191718207523816,0.037678441499117594,0.5217388321527895,27.190339432251324,1007.94,27400.836576255075,2172.152726288923,546.3613501861124,810.7627134348946,13146.741411250747
19,1.1912273217516205,7.26227746271589,0.03749383957464349,0.5205285568713951,27.532731370188728,1009.461,27786.873498036395,2169.633275197464,549.9669781242161,827.0118536673203,13315.357583488285
20,1.2018928644187432,7.497444182212353,0.037801169878120496,0.5183964398539661,27.83144778481003,1011.015,28132.045917389547,2307.0845247965062,559.2065136373122,858.3009943725583,13314.319345151134
21,1.1888572745899237,7.475833598447893,0.037361171703004195,0.5187607312749906,28.18082820026056,1012.643,28530.01018917224,2225.873994515778,562.5219890260144,863.4298788101296,13577.430023323732
22,1.1895050358822157,7.586926453145663,0.037345569590990606,0.5177695194524321,28.501113932386957,1014.574,28908.447122534188,2260.8466169457683,569.4879269411373,880.0685219481595,13716.558660939529
23,1.1920022921835691,7.70985142853815,0.03738684449793219,0.5176575222975273,28.858741465427695,1016.582,29328.86714375364,2307.5190975057576,579.41509281501,896.3458109574544,13888.211368451259
24,1.1891603547132645,7.76874570166691,0.03725984580846635,0.5184092044990636,29.189950522573138,1018.683,29725.22501273483,2306.679211887122,587.1394878248748,905.8942950272772,14096.873168718983
25,1.200241847945137,7.9511892622218125,0.03756365289614088,0.5176225685151711,29.515278559314407,1021.02,30125.85859629556,2394.383603601062,597.202640771738,925.0955261798679,14230.363484518048
26,1.204605357782906,8.054416671452561,0.03765710867154757,0.5183100359723107,29.847934442815536,1023.394,30535.706853703123,2415.9853042738846,604.2783473116131,935.336076160686,14439.220335820706
27,1.212804437331695,8.17012036829977,0.03786439616242499,0.5194210845021865,30.19141178878049,1026.005,30964.622499547484,2434.9679556977835,610.9996136579141,944.4999884591847,14675.231563905181
28,1.2291841879725376,8.356648279773953,0.038324011321505494,0.5204380220390077,30.532195789646384,1028.795,31399.98345388589,2499.4498572827165,618.6426756815796,958.2721444160215,14881.358817710641
29,1.239475728099467,8.490731465738065,0.038589337279098246,0.522248684753688,30.886565322724085,1031.772,31856.12970809648,2537.956741812973,624.2916653701335,967.6505555602992,15134.767893538767
30,1.2487469824944748,8.607736626874408,0.038821644536937275,0.5236536051426873,31.129506747246843,1034.746,32200.485494931898,2567.602359570821,628.9083781701826,975.4227306687935,15288.441766890006
31,1.253230041893439,8.712967960588,0.03890326854832019,0.5264897764929914,31.503233230342445,1037.8,32683.211115512837,2614.7407849690426,629.9337313233334,983.3354411392087,15572.274531953637
32,1.2575181716535244,8.806225259947984,0.03897502518226368,0.5287924768387934,31.8986919654437,1041.093,33198.309652476404,2658.4069095348527,630.5226763182392,990.9805514974423,15887.906575149424
33,1.2545858558842615,8.87703471930332,0.03882484480350883,0.530994519606572,32.30665864474328,1044.299,33725.76642449622,2735.405408444706,631.0005717692185,1001.1861981052336,16188.884890088753
34,1.2459845789006425,8.885574171385068,0.03849670270559458,0.5343322831719817,32.65645600792874,1047.659,34199.237097749436,2770.3196447838004,627.1537377634485,1005.5980724816023,16480.437723806826
35,1.240667780371048,8.943021257654117,0.03827066614110197,0.5367123459021501,33.0710081628119,1051.03,34745.62315198628,2853.8455738396087,624.6517311103438,1015.6881737236189,16793.696502916555
36,1.2338070393955505,8.982244779126109,0.037998332453785054,0.5398821741257025,33.532098306746235,1054.43,35343.553053237796,2919.293343913639,622.2442752010472,1023.5779937453073,17170.28766546139
37,1.2256515822132614,9.00580675454308,0.03768391581080626,0.5432555576439851,34.01006141364396,1057.954,35966.804782835956,2970.8027388408354,618.3274679399825,1030.0826371145442,17574.171421617
38,1.219395999610915,9.052434651394456,0.03743016087288378,0.5465049666520908,34.53384171492661,1061.451,36641.163386417575,3042.481774620459,615.5850060599568,1039.200903356444,18006.670073388243
39,1.212777252049362,9.099836212218433,0.037164404369094524,0.5497578727613599,35.08634097927066,1065.015,37352.063854833454,3109.509362563091,613.3113361464934,1047.9948115930254,18464.559437511023
40,1.2050522437064533,9.133842726300909,0.03686520916362955,0.5534481280403862,35.654042827367576,1068.629,38083.7900560749,3171.748200759294,608.4311899908814,1055.3287422760804,18947.59842610975
41,1.1993834117182476,9.192976243069793,0.03662978954995547,0.5570538535020378,36.27700355755055,1072.257,38880.81681599904,3241.0183129722204,607.1159279166727,1064.8493336030035,19469.266790550544
42,1.1960626257375941,9.283688636363511,0.036464458198025074,0.5596909934078436,36.90485675949577,1076.002,39692.213070638536,3334.9669124468533,607.8193292099306,1077.9520993143149,19975.161729177868
43,1.1855915311508973,9.308481683164095,0.036083111654989855,0.5637462384521326,37.58412456231747,1079.693,40562.76759025502,3386.9856325189553,606.3211274182136,1085.6986722337585,20554.146211410058
44,1.1844191491620684,9.454667275402795,0.0359856174504294,0.5659876676537557,38.33411133397209,1083.432,41515.073497316254,3520.402920080028,611.205647012591,1104.6627754606805,21117.47445679742
45,1.1762509351801833,9.51392909156384,0.03567621671967975,0.5696192345525098,39.1139769170988,1087.129,42503.417910866134,3580.4195085334,613.2701982447119,1115.2601904845924,21768.759515654903
46,1.1749651242400612,9.665675331800049,0.035573902923884376,0.5715893426880285,39.92482903627825,1091.005,43539.09053988413,3707.2893382123452,621.9341745962118,1135.5287089049673,22384.12398486745
47,1.1692878613199242,9.779996932208043,0.03533968587431299,0.5746436086297015,40.79050977045988,1094.866,44639.81633546856,3803.893031300272,628.366687458045,1151.957005055297,23067.91601604827
48,1.1651363926723104,9.919754813557487,0.03515299296387061,0.5769907811134576,41.640527099205016,1098.72,45731.39833430646,3914.1888349108694,638.1081675861312,1171.4019273399063,23705.182932183103
49,1.1586808659430898,10.04924941456534,0.03489886810067952,0.5794149370784722,42.61263265591289,1102.43,46957.400566245684,4019.6935777934764,647.7438725449724,1190.1900761396157,24445.81281455622
50,1.1543524444603595,10.208572636792285,0.0347066163297022,0.5813954036057324,43.62594600369961,1106.34,48244.24029874567,4140.444240214308,661.2951284579066,1212.6612980251323,25206.83452553677
51,1.1531476797708733,10.430633776286449,0.03460948389439163,0.5825765349556621,44.69669113200233,1110.238,49602.794801864824,4300.367832874312,679.7921187557263,1241.5218540859125,25964.84565280092
52,1.147798363612175,10.608118615058432,0.03438998117329108,0.5845169546742535,45.83039322808322,1114.095,51037.81281440427,4427.693177910748,693.9156616611791,1265.8060005310138,26799.972605541625
53,1.1412831861179207,10.78700935180872,0.034131035220573605,0.5864349867908214,46.99801065644062,1118.228,52532.1848989383,4551.154591141605,711.5134924687673,1291.2646671777838,27657.393268620508
54,1.1371776442665686,10.99336259637809,0.033945222934255524,0.5877615280146924,48.20273952070664,1122.393,54079.560923018544,4688.792240488051,729.9885532097,1319.4008888809549,28530.24256984967
55,1.134709676351352,11.262201618138151,0.0338095511569413,0.5883106103046178,49.486445178173575,1126.533,55724.70867430352,4876.432208792756,752.5584288023522,1355.4196364829108,29391.866041942914
56,1.128458919203146,11.463588818822176,0.03355881896626069,0.5899265297738098,50.826885930384925,1130.864,57453.323878663694,5002.73973474762,772.1148659382441,1384.4937219305052,30375.20631351009
57,1.1269070957048357,11.770881059568078,0.03344741889344234,0.590242522507809,52.197691201820014,1135.289,59233.62893424476,5201.136624170864,801.1321195209629,1425.0534056619717,31283.921371898483
58,1.1209358548394932,12.00987445218833,0.033203288935395384,0.5911625372443376,53.653114877878956,1139.882,61130.1977804516,5356.362094539452,822.647639075015,1460.0789500755657,32304.95833438841
59,1.1166727519861874,12.294387301272366,0.033008191863860725,0.591581671874608,55.13638153614969,1144.604,63079.692511503155,5528.900186560665,852.239383514359,1500.3011781135365,33312.831228672265
60,1.1135217954932126,12.59953165648076,0.03284662850268186,0.5917697764662314,56.69165105270702,1149.387,65129.82577694088,5716.666306826342,879.411705281118,1543.1722069575146,34363.74997530229
61,1.1083016398157635,12.895480009022325,0.03262162784713227,0.5919051056857738,58.262324999827236,1154.377,67226.3840496324,5903.671455158647,906.5687324987298,1586.909629160872,35413.270210543364
62,1.1031750013856763,13.19978002765705,0.0323995893220128,0.5920289506174717,59.90075025300967,1159.44,69419.94155780536,6080.665862443469,937.2260454720233,1632.2594927940181,36513.24236486254
63,1.1000890360770523,13.550292333895634,0.03223687405382983,0.5917324203410099,61.583510075770455,1164.636,71689.82059859135,6291.089294773693,969.6677348883189,1682.9287184747968,37608.3474037552
64,1.096098631725228,13.892359192402193,0.032043200062391294,0.5912408864994492,63.265914439090636,1170.228,74002.60423777571,6493.462964926837,1003.1200928815538,1735.4899755548208,38704.67533762371
65,1.0964975301941793,14.324220306336532,0.03197768425080847,0.589959110334991,65.01173848652867,1175.853,76411.84764798268,6739.958785390706,1042.8687135544794,1796.237629638495,39782.72564651161
66,1.0922818231413456,14.67261516064874,0.031775851090535094,0.5898733109546578,66.79701473308583,1181.698,78900.1791449501,6899.711931182724,1082.0788977437217,1849.7886707775901,40986.48496557155
67,1.0942308217181347,15.138075457854764,0.03175031033048976,0.5885251427478031,68.61675774328044,1187.754,81465.36981466603,7132.667158687795,1125.7779803783653,1914.8913678734416,42127.88777603639
68,1.098140504732815,15.678871640442113,0.031780715617999604,0.5866661010945908,70.46348016420144,1193.988,84098.48304953237,7399.512811858268,1184.162861337663,1990.8299747447268,43240.08542066866
69,1.1002059341354755,16.183527813655495,0.031756236575867194,0.5850732981115964,72.35205200344306,1200.284,86808.23092724601,7630.838487046215,1241.6930735051278,2064.52738020122,44407.28452328672
70,1.1004544487468533,16.680290471236532,0.03167933636382927,0.5835717581836605,74.27218306021133,1206.689,89588.32288982751,7849.19481282648,1304.6149367549594,2141.0400791972697,45597.621648020235
71,1.1031007761415308,17.240294280657597,0.03166977492284748,0.5815236527050842,76.23767515874877,1213.215,92457.38005454777,8098.237529975514,1375.4870749068525,2226.246915469312,46793.04349748845
72,1.1034291918145214,17.751040794608937,0.03159280771996104,0.5801947593474465,78.2386303217064,1219.84,95402.66936052829,8278.177039691796,1450.3222059215493,2307.01267753197,48063.74109226186
73,1.1087117273406923,18.391137781828547,0.031657496033320416,0.5776336792067014,80.22238762086526,1226.516,98357.01282124955,8561.224898223465,1530.850747087217,2404.400317118398,49228.816296316625
74,1.1132483345679034,19.030353416721624,0.0317021182390935,0.5753064403037853,82.24654312733449,1233.095,101379.2358525067,8802.59198391422,1614.6694782945324,2500.6294116828176,50407.744677777446
75,1.1211182282023602,19.75908869666468,0.031841717402996086,0.5725081530312917,84.31687242163476,1239.659,104485.44419883682,9089.260286812096,1701.730006973156,2607.40951472694,51596.28539318034
76,1.12781198453876,20.45365725514799,0.03194810368564438,0.5702304593700874,86.38586007897601,1246.128,107609.68682872264,9321.918797784065,1782.7891094198665,2708.971291273289,52830.52257131666
77,1.1353797068939764,21.20867445892582,0.032084037493372575,0.5675776153316061,88.5169661411432,1252.218,110804.31950495984,9587.524613040214,1863.6415405442533,2816.7561401579733,54027.559105687826
78,1.1427061733640353,21.936273556157303,0.032213511663813275,0.5654941412639026,90.6337621864741,1258.255,114001.67539799729,9795.977283266093,1933.3543578015579,2918.3467274353666,55261.35232694246
79,1.1538681177442747,22.78351933259751,0.0324546771614002,0.5628504490601687,92.78905165911975,1263.964,117242.57436678023,10072.205315183528,1996.1263659152512,3028.510300906919,56455.495994763565
80,1.165622171923522,23.679140378663035,0.0327170899426161,0.5600433970736192,94.98501724546178,1269.245,120518.40981344944,10371.824689090332,2052.0976247310396,3141.9163010247466,57626.924829351636
81,1.1731120535081978,24.477591853956472,0.03286437001649445,0.5579399026443357,97.19834271037578,1274.127,123802.320834813,10584.446523192591,2100.818293788804,3245.306788518618,58860.55368603097
82,1.180160038312886,25.320744338874462,0.03300489837229145,0.5553686705533422,99.47514424085671,1278.52,127140.06197227933,10852.42280816823,2149.2047329959896,3355.659464661906,60055.24872859805
83,1.1874068720628472,26.20561411071299,0.03315707011228552,0.5523850885095468,101.75608185671008,1282.448,130455.76481495114,11152.183728668286,2204.2058205683647,3474.151512134894,61213.48996842771
84,1.1878065865634897,26.95847266393002,0.03312221878641273,0.5501157633344995,104.12147209179801,1286.027,133860.8751748174,11354.70731831686,2262.082127063029,3583.8390330763627,62443.86339686668
85,1.1909493734278145,27.816639070792377,0.03316768016465912,0.5471682469592091,106.53406251958968,1289.296,137311.416252751,11638.971578295044,2331.5866024714965,3709.772731075648,63652.557395174714
86,1.1934011039751062,28.69410701802064,0.03320023763606978,0.5440351634434393,108.97952930572352,1292.094,140767.96965176013,11917.320466914802,2413.1773813564246,3838.310441775198,64805.484850678855
87,1.194597366924598,29.540498311816098,0.03320204350704454,0.5412674044414335,111.45765435192078,1294.546,144242.4470245535,12131.671472421152,2510.350430782922,3965.0761493872333,66022.73266267772
88,1.1984020994630615,30.496906534411956,0.03328012135517587,0.5378991218792409,113.9901068502491,1296.703,147765.4609662675,12427.680700795603,2617.7289248704847,4106.164052264263,67217.5898335298
89,1.2015970524242054,31.443028765414144,0.03334304999793259,0.534678751397591,116.51478341857339,1298.725,151273.8197223817,12686.057991134398,2733.366027305009,4246.975184139339,68390.54434179782
90,1.206119512907378,32.44433144968539,0.03344398083292792,0.5313593423567045,119.05398408059935,1300.614,154794.2581512514,12963.413426423529,2854.8469601775814,4394.993602060457,69571.3365852702
91,1.2103450602712966,33.453832175655116,0.033537686857130135,0.5280022765845837,121.58923204052094,1302.449,158313.99889282472,13234.547692286476,2980.7257134951583,4545.452244520187,70735.5681646636
92,1.2152225449566956,34.48268244671017,0.033649347583097886,0.5249765986450271,124.20312649994877,1304.269,161942.34685716755,13484.407638721981,3113.5924478227653,4695.916241143143,72003.88221095524
93,1.2192559015297362,35.497088039033386,0.03373758512649019,0.5219627343828961,126.77076208430518,1306.098,165520.6672177292,13744.078012087077,3241.3625957725912,4847.311805461898,73236.70861195463
94,1.222796711777351,36.49097134684073,0.03381092554650797,0.5193656831869867,129.38035477788023,1308.003,169173.42545524586,13959.828002459366,3377.7487429910984,4996.894815796668,74578.75600011743
