time,alpha,x_min,error,gini,mean,pop,gdp,rev,exp,btm,top
1,1.0773768340420684,4.2900450038044085,0.03406964693874175,0.5701439772341124,19.400891438185354,1000.0,19400.89143818534,1637.6727127594138,115.70965276777773,443.8694525774579,9962.015378568523
2,1.0604164640962965,4.339147637831455,0.03353757977042922,0.568166503882094,19.84268251049238,999.737,19837.503215067543,1649.2602646535925,115.24020141085093,450.38754333847965,10125.608392585149
3,1.0544217508093574,4.451795818869117,0.03335583304861788,0.563942488644944,20.265248779489824,999.271,20250.74778590793,1693.0867070959234,118.27897524170436,465.40516857978264,10252.010844791608
4,1.0530834010094756,4.58774884182992,0.033320062437292346,0.5594782961082813,20.766881504415668,998.884,20744.080262119,1744.8585687121233,121.80791326775825,483.06953053512444,10449.120970609476
5,1.0428288922714015,4.663785182628423,0.033000356810004364,0.5576441832706924,21.223991418559056,998.587,21194.40722257491,1762.6888588498534,123.03338323574312,494.9556176245894,10638.240693059584
6,1.0418020900611709,4.79911562901868,0.032972110182751785,0.5535980710943338,21.687898272330376,998.31,21651.505327156625,1802.0563250475077,126.08051807007514,511.8646044357714,10810.830310110152
7,1.0428432894406576,4.935040468179393,0.03300753909244307,0.5511686761845733,22.14867161981007,998.196,22108.91204417233,1840.5278536596743,128.6525235831012,527.9163177208034,10981.726381106859
8,1.049926556792851,5.095598193687092,0.03323364817904415,0.5474376559162547,22.59770518041269,998.088,22554.159814586237,1865.8659454823828,132.31584141748436,545.0965156090241,11156.353814882896
9,1.0592177632784838,5.283680160145936,0.033527420134682046,0.5433308408422121,23.04312357146195,998.092,22998.449547909237,1900.636424325229,136.1998388873516,563.9763727779865,11320.963204656726
10,1.0656774778871432,5.434730768344956,0.033729461253948795,0.5409052206263555,23.474787477509565,998.258,23433.468479554507,1907.2172714669828,138.20348813163355,578.5114098045036,11502.934227420772
11,1.0729707982759178,5.622592496404099,0.03395699035770626,0.5382941004565638,23.9148354081615,998.463,23877.41709106111,1967.9122377852518,141.97166790150516,600.2287535168715,11638.998675118104
12,1.0715079041144742,5.718781926705439,0.03390553056940656,0.5355799565179266,24.345582691414435,998.795,24314.699407641085,1952.8291811671925,144.02963168445504,617.7021595080846,11850.808820462535
13,1.0775309445879715,5.892320793676627,0.03408976070427527,0.5310916876799503,24.749777930922104,999.198,24727.320526567,2018.6250315305256,150.59129154015838,647.394654303354,11956.586524759898
14,1.060577256657105,5.906042804269661,0.033545707039388487,0.5294042700990924,25.158138815037887,999.641,25146.018895162226,2016.3215036194545,153.24007849963164,664.5197568392557,12139.892762092455
15,1.0572582587737156,6.062792559558732,0.033431909823632755,0.5254190907923905,25.55872500600085,1000.204,25560.283881058036,2108.8018176648666,159.69817552943948,695.869494880762,12223.139932381579
16,1.0431152658075402,6.097208857365697,0.03297431078783983,0.5231223641899677,25.948772425719692,1000.818,25965.27541766155,2116.7886122079103,162.47488510901815,716.2645544845078,12386.44287352223
17,1.0382328377091223,6.189767827820179,0.03280748760450049,0.5206798085128376,26.351221311015607,1001.594,26387.05876590111,2151.507179883515,167.23787113854857,741.1484630415438,12537.528841411011
18,1.0292615665106621,6.222562707051537,0.03251212949693913,0.5181354256054116,26.71407799607274,1002.433,26770.89875718444,2140.929735290619,170.72554477910847,760.014762636326,12699.304447178585
19,1.0201964636731988,6.292314079637608,0.03221058957995004,0.5169033088404468,27.08643479007208,1003.365,27168.17416245333,2202.2184782527443,175.8464935834438,782.8506179042879,12812.807579841301
20,1.019982243303274,6.389731457245207,0.032187876363830886,0.5146134566966221,27.47656331306758,1004.362,27585.63059304649,2215.4171926790364,181.34703730732673,805.1761343836275,12990.275997516856
21,1.0207551912872364,6.499532565437219,0.03219459391355788,0.5126083098000455,27.83686304071676,1005.547,27978.384302063223,2256.66193248144,186.3025058588245,826.892384807724,13123.806743194778
22,1.0146001166077643,6.564762685008543,0.03197917153091026,0.5128722798622625,28.23403394685679,1006.895,28413.362435603372,2279.5899520849434,189.49613816038374,841.6045635668123,13323.29152267631
23,1.0175767889180694,6.662595084015054,0.032048617521794824,0.5121036820047558,28.62873415515673,1008.411,28851.732956626405,2294.7698349779043,194.4401363623942,856.6663621042673,13541.338510563537
24,1.02733617851016,6.843896371054456,0.032329964263312305,0.5112215607002758,28.995920823640827,1010.11,29270.03336794603,2369.7869615404416,202.2040179017204,878.1046109664923,13685.301382776608
25,1.0264461613530518,6.90700895507134,0.03227519982809307,0.5123930964838599,29.40544449476764,1011.827,29730.932549912854,2363.0671337203526,204.25540876079015,885.6072953448514,13964.855097747362
26,1.0428032388097492,7.099408923555295,0.03275691654232462,0.5124582272476218,29.772606881746853,1013.741,30157.15407437621,2409.8324862887325,209.41885454159694,900.8326539801116,14159.185140638885
27,1.0462948551777724,7.241921846769923,0.03283449904990751,0.5141494827108138,30.134898581253054,1015.731,30583.028717114656,2466.0913715120387,212.30889283824212,911.1220913079229,14353.096354082187
28,1.0716413234052125,7.441954836053639,0.03359470624515949,0.5145608245564435,30.503664505783412,1017.876,31020.591495789467,2455.7214151179105,216.571521879892,921.9475396813161,14620.239170866944
29,1.1026117633746766,7.732499262152621,0.03452655513203651,0.5157102295370288,30.895418458798332,1020.147,31488.492763845345,2502.6651970555217,222.1254579859815,935.6423301924723,14859.691127551374
30,1.1353170607970677,8.077506573907268,0.03551093029222946,0.5163028675030035,31.291228205376978,1022.447,31962.840529068435,2614.5408615218203,229.9681917448322,955.8120147215826,15051.048749578362
31,1.1589722944040626,8.285229849381727,0.036210904568513426,0.5180959204552941,31.70022524021941,1024.805,32451.916777785224,2628.208544847399,234.5737344292565,967.1691664533963,15354.660143190988
32,1.1748066848539465,8.486713780465793,0.036661395241366655,0.5194765856736503,32.15511156425123,1027.302,32995.09902974267,2681.288022630107,239.8312887768459,981.352431752812,15668.019297118954
33,1.1730712395031135,8.587435212489885,0.03656139582101819,0.5224053293349372,32.59911386842062,1029.761,33530.41313691729,2745.3236959528576,245.12723771198412,992.3529845638361,15966.195748707267
34,1.1762781044796402,8.736398598787503,0.03661818930119158,0.5244751099097927,33.08546629548897,1032.197,34108.3709597286,2860.132821829367,253.33196278453764,1009.9950561158804,16259.593726049634
35,1.1731397384519182,8.74845252075443,0.03647884022513112,0.5272536011535472,33.57892500996691,1034.635,34696.697075673015,2808.088163914948,256.4717861014386,1014.044273426477,16717.768774094107
36,1.1703764607187335,8.877255432497652,0.036347756759703136,0.5296283855978561,34.06496383990217,1037.185,35286.07796307834,2922.9226944416628,264.56167227323283,1030.8994827990316,17001.14548128779
37,1.1762764372794836,8.990493418240415,0.03648790379998764,0.5314175539534033,34.62301288580759,1039.664,35948.36313499871,2939.2286814948475,270.8251054300928,1044.0178630626247,17448.471411413168
38,1.1789753635557634,9.126849593516425,0.03652923738783384,0.5333731234970834,35.19662558890449,1042.055,36628.77348474081,3012.3827446257083,278.8845642382592,1060.6827922968848,17847.174962183934
39,1.1825397483077829,9.325141677416852,0.036603298258565786,0.5356022672959576,35.82823965372951,1044.157,37361.16049149802,3134.174995468832,289.14101189815636,1081.1146240275339,18230.82646923367
